account_id,received_cs_touch,is_pilot
acc_2794,0,0
acc_2795,1,0
acc_2796,1,0
acc_2797,1,0
acc_2798,0,0
acc_2799,0,1
acc_2800,1,0
acc_2801,1,0
acc_2802,1,0
acc_2803,0,0
acc_2804,1,0
acc_2805,0,0
acc_2806,1,0
acc_2807,1,1
acc_2808,0,0
acc_2809,0,0
acc_2810,1,0
acc_2811,0,0
acc_2812,0,0
acc_2813,0,0
acc_2814,0,1
acc_2815,0,1
acc_2816,0,0
acc_2817,0,0
acc_2818,0,0
acc_2819,0,0
acc_2820,1,0
acc_2821,1,0
acc_2822,1,1
acc_2823,0,1
acc_2824,1,0
acc_2825,0,0
acc_2826,0,0
acc_2827,0,0
acc_2828,0,0
acc_2829,1,0
acc_2830,0,0
acc_2831,0,0
acc_2832,0,0
acc_2833,0,0
acc_2834,0,0
acc_2835,1,0
acc_2836,0,0
acc_2837,1,0
acc_2838,0,0
acc_2839,1,0
acc_2840,0,0
acc_2841,0,0
acc_2842,0,0
acc_2843,0,0
acc_2844,0,0
acc_2845,0,0
acc_2846,0,0
acc_2847,1,0
acc_2848,0,0
acc_2849,1,0
acc_2850,1,0
acc_2851,1,0
acc_2852,1,0
acc_2853,0,0
acc_2854,0,1
acc_2855,1,0
acc_2856,0,0
acc_2857,1,0
acc_2858,1,0
acc_2859,0,0
acc_2860,1,0
acc_2861,0,0
acc_2862,1,0
acc_2863,0,0
acc_2864,0,0
acc_2865,1,0
acc_2866,0,0
acc_2867,0,0
acc_2868,0,0
acc_2869,1,1
acc_2870,1,0
acc_2871,1,0
acc_2872,0,0
acc_2873,1,0
acc_2874,1,0
acc_2875,0,0
acc_2876,1,0
acc_2877,1,0
acc_2878,1,0
acc_2879,0,0
acc_2880,1,0
acc_2881,0,0
acc_2882,0,0
acc_2883,0,0
acc_2884,1,0
acc_2885,0,0
acc_2886,0,0
acc_2887,0,0
acc_2888,0,0
acc_2889,0,0
acc_2890,1,0
acc_2891,1,0
acc_2892,1,0
acc_2893,0,0
acc_2894,1,0
acc_2895,0,0
acc_2896,1,0
acc_2897,1,0
acc_2898,0,0
acc_2899,0,0
acc_2900,1,0
acc_2901,0,0
acc_2902,0,0
acc_2903,0,0
acc_2904,0,0
acc_2905,0,0
acc_2906,1,0
acc_2907,0,0
acc_2908,1,0
acc_2909,1,0
acc_2910,1,0
acc_2911,0,0
acc_2912,0,0
acc_2913,0,0
acc_2914,0,0
acc_2915,0,0
acc_2916,1,0
acc_2917,1,0
acc_2918,0,0
acc_2919,0,0
acc_2920,1,0
acc_2921,0,0
acc_2922,0,0
acc_2923,0,0
acc_2924,0,0
acc_2925,0,0
acc_2926,0,0
acc_2927,1,0
acc_2928,1,0
acc_2929,0,0
acc_2930,1,0
acc_2931,0,0
acc_2932,0,0
acc_2933,0,0
acc_2934,1,1
acc_2935,0,0
acc_2936,0,0
acc_2937,0,0
acc_2938,0,0
acc_2939,0,0
acc_2940,0,0
acc_2941,0,0
acc_2942,1,0
acc_2943,0,1
acc_2944,0,0
acc_2945,0,0
acc_2946,0,0
acc_2947,0,0
acc_2948,0,0
acc_2949,0,0
acc_2950,1,0
acc_2951,0,0
acc_2952,0,1
acc_2953,1,0
acc_2954,0,0
acc_2955,1,0
acc_2956,0,0
acc_2957,1,0
acc_2958,1,1
acc_2959,0,0
acc_2960,0,0
acc_2961,0,0
acc_2962,1,0
acc_2963,0,1
acc_2964,0,0
acc_2965,0,0
acc_2966,0,0
acc_2967,1,0
acc_2968,1,0
acc_2969,0,0
acc_2970,0,0
acc_2971,0,0
acc_2972,1,1
acc_2973,0,0
acc_2974,0,0
acc_2975,0,0
acc_2976,1,0
acc_2977,0,0
acc_2978,0,0
acc_2979,0,0
acc_2980,1,0
acc_2981,0,0
acc_2982,0,1
acc_2983,0,0
acc_2984,0,0
acc_2985,0,0
acc_2986,0,0
acc_2987,0,0
acc_2988,1,0
acc_2989,0,0
acc_2990,1,0
acc_2991,1,1
acc_2992,1,0
acc_2993,0,0
acc_2994,0,0
acc_2995,1,0
acc_2996,1,0
acc_2997,1,0
acc_2998,1,0
acc_2999,0,0
acc_3000,1,0
acc_3001,0,0
acc_3002,0,0
acc_3003,0,0
acc_3004,0,0
acc_3005,0,0
acc_3006,1,0
acc_3007,0,0
acc_3008,0,0
acc_3009,0,0
acc_3010,1,0
acc_3011,1,0
acc_3012,0,1
acc_3013,1,0
acc_3014,0,0
acc_3015,1,0
acc_3016,0,0
acc_3017,1,0
acc_3018,0,0
acc_3019,0,0
acc_3020,0,0
acc_3021,0,0
acc_3022,1,1
acc_3023,0,0
acc_3024,1,1
acc_3025,1,0
acc_3026,1,0
acc_3027,1,1
acc_3028,0,0
acc_3029,1,0
acc_3030,1,1
acc_3031,0,0
acc_3032,0,0
acc_3033,0,0
acc_3034,0,0
acc_3035,1,0
acc_3036,1,0
acc_3037,0,0
acc_3038,0,0
acc_3039,0,0
acc_3040,0,0
acc_3041,0,0
acc_3042,0,0
acc_3043,1,0
acc_3044,0,0
acc_3045,1,0
acc_3046,1,0
acc_3047,1,0
acc_3048,0,1
acc_3049,1,0
acc_3050,1,0
acc_3051,0,0
acc_3052,1,0
acc_3053,1,0
acc_3054,0,0
acc_3055,0,0
acc_3056,1,0
acc_3057,0,0
acc_3058,0,0
acc_3059,0,0
acc_3060,1,0
acc_3061,1,0
acc_3062,0,0
acc_3063,0,0
acc_3064,1,0
acc_3065,0,0
acc_3066,1,0
acc_3067,0,0
acc_3068,1,0
acc_3069,1,1
acc_3070,0,1
acc_3071,1,0
acc_3072,1,0
acc_3073,1,0
acc_3074,1,0
acc_3075,1,0
acc_3076,1,0
acc_3077,0,0
acc_3078,0,1
acc_3079,0,1
acc_3080,1,0
acc_3081,0,1
acc_3082,0,1
acc_3083,1,0
acc_3084,1,0
acc_3085,0,0
acc_3086,0,0
acc_3087,0,0
acc_3088,0,0
acc_3089,0,0
acc_3090,0,0
acc_3091,1,0
acc_3092,0,0
acc_3093,0,0
acc_3094,0,0
acc_3095,0,0
acc_3096,0,0
acc_3097,1,0
acc_3098,0,0
acc_3099,1,0
acc_3100,0,0
acc_3101,1,0
acc_3102,0,0
acc_3103,1,0
acc_3104,1,1
acc_3105,0,0
acc_3106,0,0
acc_3107,0,0
acc_3108,0,0
acc_3109,1,0
acc_3110,0,0
acc_3111,1,0
acc_3112,0,0
acc_3113,0,0
acc_3114,0,0
acc_3115,1,0
acc_3116,0,0
acc_3117,0,0
acc_3118,1,1
acc_3119,0,0
acc_3120,1,0
acc_3121,0,0
acc_3122,1,0
acc_3123,1,0
acc_3124,0,0
acc_3125,1,0
acc_3126,1,0
acc_3127,0,0
acc_3128,0,0
acc_3129,0,0
acc_3130,0,0
acc_3131,1,0
acc_3132,0,0
acc_3133,1,0
acc_3134,1,0
acc_3135,0,0
acc_3136,1,0
acc_3137,0,0
acc_3138,0,0
acc_3139,1,0
acc_3140,0,0
acc_3141,0,0
acc_3142,1,0
acc_3143,1,0
acc_3144,0,0
acc_3145,0,0
acc_3146,1,0
acc_3147,0,0
acc_3148,1,0
acc_3149,1,0
acc_3150,0,0
acc_3151,1,0
acc_3152,0,0
acc_3153,1,0
acc_3154,1,0
acc_3155,1,0
acc_3156,0,0
acc_3157,0,0
acc_3158,1,0
acc_3159,0,0
acc_3160,0,0
acc_3161,1,0
acc_3162,0,0
acc_3163,1,0
acc_3164,1,0
acc_3165,0,0
acc_3166,0,0
acc_3167,0,0
acc_3168,0,0
acc_3169,0,0
acc_3170,1,0
acc_3171,1,0
acc_3172,1,0
acc_3173,0,0
acc_3174,0,0
acc_3175,0,0
acc_3176,1,0
acc_3177,0,0
acc_3178,0,0
acc_3179,1,0
acc_3180,0,0
acc_3181,0,0
acc_3182,1,0
acc_3183,0,0
acc_3184,1,0
acc_3185,1,0
acc_3186,0,0
acc_3187,1,0
acc_3188,1,0
acc_3189,0,0
acc_3190,0,1
acc_3191,0,0
acc_3192,0,0
acc_3193,0,0
acc_3194,0,0
acc_3195,1,0
acc_3196,1,1
acc_3197,1,0
acc_3198,0,0
acc_3199,0,0
acc_3200,0,0
acc_3201,1,0
acc_3202,0,0
acc_3203,1,0
acc_3204,1,0
acc_3205,1,0
acc_3206,1,0
acc_3207,0,0
acc_3208,0,0
acc_3209,1,0
acc_3210,1,0
acc_3211,1,0
acc_3212,0,1
acc_3213,1,1
acc_3214,0,0
acc_3215,0,1
acc_3216,0,0
acc_3217,0,1
acc_3218,0,0
acc_3219,0,0
acc_3220,0,0
acc_3221,1,0
acc_3222,0,0
acc_3223,0,0
acc_3224,1,1
acc_3225,1,0
acc_3226,0,0
acc_3227,0,0
acc_3228,0,0
acc_3229,1,0
acc_3230,1,0
acc_3231,0,0
acc_3232,0,0
acc_3233,1,1
acc_3234,1,0
acc_3235,0,0
acc_3236,0,0
acc_3237,0,0
acc_3238,0,0
acc_3239,1,0
acc_3240,1,0
acc_3241,0,0
acc_3242,0,0
acc_3243,0,0
acc_3244,1,0
acc_3245,0,0
acc_3246,0,0
acc_3247,0,0
acc_3248,0,0
acc_3249,1,0
acc_3250,0,0
acc_3251,1,1
acc_3252,0,0
acc_3253,1,0
acc_3254,1,0
acc_3255,0,0
acc_3256,1,0
acc_3257,0,0
acc_3258,1,1
acc_3259,0,0
acc_3260,0,0
acc_3261,0,0
acc_3262,0,0
acc_3263,1,1
acc_3264,0,0
acc_3265,0,0
acc_3266,1,0
acc_3267,0,0
acc_3268,1,0
acc_3269,0,0
acc_3270,1,0
acc_3271,0,0
acc_3272,0,0
acc_3273,0,0
acc_3274,1,0
acc_3275,1,0
acc_3276,1,0
acc_3277,0,0
acc_3278,1,0
acc_3279,0,0
acc_3280,0,0
acc_3281,1,0
acc_3282,0,0
acc_3283,1,0
acc_3284,1,0
acc_3285,1,0
acc_3286,0,0
acc_3287,1,1
acc_3288,0,0
acc_3289,1,0
acc_3290,0,0
acc_3291,0,1
acc_3292,0,0
acc_3293,0,0
acc_3294,1,0
acc_3295,1,0
acc_3296,0,0
acc_3297,0,0
acc_3298,0,0
acc_3299,0,0
acc_3300,0,0
acc_3301,0,0
acc_3302,0,0
acc_3303,1,0
acc_3304,1,0
acc_3305,1,0
acc_3306,1,0
acc_3307,0,0
acc_3308,1,0
acc_3309,0,1
acc_3310,0,0
acc_3311,1,1
acc_3312,0,0
acc_3313,1,0
acc_3314,0,0
acc_3315,1,0
acc_3316,0,0
acc_3317,0,0
acc_3318,0,0
acc_3319,1,0
acc_3320,1,0
acc_3321,0,0
acc_3322,0,0
acc_3323,0,1
acc_3324,0,0
acc_3325,0,0
acc_3326,0,0
acc_3327,0,0
acc_3328,1,0
acc_3329,0,0
acc_3330,0,1
acc_3331,0,0
acc_3332,0,0
acc_3333,0,0
acc_3334,0,0
acc_3335,0,0
acc_3336,1,0
acc_3337,1,0
acc_3338,1,0
acc_3339,0,0
acc_3340,0,1
acc_3341,0,0
acc_3342,0,0
acc_3343,1,1
acc_3344,0,0
acc_3345,1,0
acc_3346,1,0
acc_3347,0,0
acc_3348,0,0
acc_3349,1,0
acc_3350,0,0
acc_3351,0,0
acc_3352,1,0
acc_3353,1,0
acc_3354,0,0
acc_3355,0,0
acc_3356,1,0
acc_3357,0,0
acc_3358,0,0
acc_3359,1,0
acc_3360,0,0
acc_3361,0,0
acc_3362,1,1
acc_3363,1,0
acc_3364,0,0
acc_3365,1,0
acc_3366,1,0
acc_3367,0,0
acc_3368,1,0
acc_3369,0,0
acc_3370,0,0
acc_3371,0,0
acc_3372,0,0
acc_3373,1,0
acc_3374,1,0
acc_3375,0,0
acc_3376,0,0
acc_3377,1,0
acc_3378,0,0
acc_3379,1,0
acc_3380,0,0
acc_3381,0,1
acc_3382,1,0
acc_3383,0,0
acc_3384,0,1
acc_3385,0,0
acc_3386,1,0
acc_3387,0,0
acc_3388,1,0
acc_3389,0,0
acc_3390,1,0
acc_3391,0,0
acc_3392,0,0
acc_3393,0,0
acc_3394,1,0
acc_3395,1,0
acc_3396,1,0
acc_3397,1,0
acc_3398,1,0
acc_3399,0,0
acc_3400,1,0
acc_3401,0,1
acc_3402,0,0
acc_3403,0,0
acc_3404,1,0
acc_3405,0,0
acc_3406,1,0
acc_3407,0,0
acc_3408,0,0
acc_3409,0,0
acc_3410,0,0
acc_3411,0,0
acc_3412,1,0
acc_3413,0,1
acc_3414,0,0
acc_3415,0,0
acc_3416,1,0
acc_3417,0,0
acc_3418,0,0
acc_3419,0,0
acc_3420,1,0
acc_3421,1,0
acc_3422,0,0
acc_3423,1,0
acc_3424,0,0
acc_3425,0,0
acc_3426,0,0
acc_3427,1,0
acc_3428,0,0
acc_3429,0,0
acc_3430,1,0
acc_3431,0,0
acc_3432,0,0
acc_3433,0,0
acc_3434,1,0
acc_3435,1,0
acc_3436,0,0
acc_3437,0,0
acc_3438,0,0
acc_3439,0,1
acc_3440,0,0
acc_3441,1,0
acc_3442,1,1
acc_3443,0,0
acc_3444,1,0
acc_3445,1,0
acc_3446,0,1
acc_3447,1,0
acc_3448,0,0
acc_3449,0,1
acc_3450,0,1
acc_3451,0,0
acc_3452,0,0
acc_3453,0,0
acc_3454,0,0
acc_3455,0,0
acc_3456,1,1
acc_3457,1,0
acc_3458,1,0
acc_3459,0,0
acc_3460,0,0
acc_3461,0,0
acc_3462,1,0
acc_3463,0,0
acc_3464,1,0
acc_3465,1,0
acc_3466,1,0
acc_3467,0,0
acc_3468,0,1
acc_3469,0,0
acc_3470,0,0
acc_3471,1,0
acc_3472,0,0
acc_3473,1,0
acc_3474,0,1
acc_3475,0,0
acc_3476,0,0
acc_3477,0,1
acc_3478,0,0
acc_3479,1,0
acc_3480,0,1
acc_3481,1,0
acc_3482,1,0
acc_3483,0,0
acc_3484,1,1
acc_3485,0,0
acc_3486,0,0
acc_3487,0,0
acc_3488,0,0
acc_3489,1,0
acc_3490,0,0
acc_3491,0,0
acc_3492,0,0
acc_3493,1,0
acc_3494,0,0
acc_3495,1,1
acc_3496,1,0
acc_3497,0,0
acc_3498,1,0
acc_3499,1,0
acc_3500,1,0
acc_3501,1,0
acc_3502,0,0
acc_3503,0,0
acc_3504,0,0
acc_3505,0,0
acc_3506,1,0
acc_3507,1,0
acc_3508,0,0
acc_3509,0,1
acc_3510,1,0
acc_3511,0,0
acc_3512,0,0
acc_3513,0,0
acc_3514,1,1
acc_3515,0,0
acc_3516,1,0
acc_3517,0,0
acc_3518,1,0
acc_3519,1,0
acc_3520,1,1
acc_3521,0,0
acc_3522,0,0
acc_3523,1,0
acc_3524,1,0
acc_3525,0,0
acc_3526,0,0
acc_3527,0,0
acc_3528,1,0
acc_3529,1,0
acc_3530,0,0
acc_3531,0,0
acc_3532,1,0
acc_3533,1,0
acc_3534,1,0
acc_3535,1,0
acc_3536,1,1
acc_3537,0,0
acc_3538,0,0
acc_3539,1,0
acc_3540,1,0
acc_3541,0,0
acc_3542,0,0
acc_3543,1,0
acc_3544,0,0
acc_3545,0,0
acc_3546,0,0
acc_3547,1,0
acc_3548,0,0
acc_3549,1,0
acc_3550,1,0
acc_3551,1,1
acc_3552,0,0
acc_3553,1,0
acc_3554,0,0
acc_3555,0,1
acc_3556,0,0
acc_3557,0,0
acc_3558,0,0
acc_3559,0,0
acc_3560,0,0
acc_3561,1,1
acc_3562,1,0
acc_3563,0,0
acc_3564,0,0
acc_3565,0,0
acc_3566,1,0
acc_3567,1,0
acc_3568,0,0
acc_3569,1,0
acc_3570,1,1
acc_3571,0,0
acc_3572,1,0
acc_3573,1,0
acc_3574,0,0
acc_3575,1,0
acc_3576,0,0
acc_3577,1,0
acc_3578,1,0
acc_3579,0,0
acc_3580,0,0
acc_3581,0,0
acc_3582,0,0
acc_3583,1,0
acc_3584,0,0
acc_3585,1,0
acc_3586,0,0
acc_3587,1,0
acc_3588,1,0
acc_3589,0,0
acc_3590,0,0
acc_3591,0,0
acc_3592,0,0
acc_3593,0,0
acc_3594,1,0
acc_3595,0,0
acc_3596,1,0
acc_3597,1,0
acc_3598,1,0
acc_3599,1,0
acc_3600,1,0
acc_3601,1,0
acc_3602,0,0
acc_3603,1,1
acc_3604,1,0
acc_3605,0,0
acc_3606,0,0
acc_3607,0,0
acc_3608,0,0
acc_3609,1,0
acc_3610,1,1
acc_3611,0,0
acc_3612,0,0
acc_3613,0,0
acc_3614,1,0
acc_3615,1,0
acc_3616,0,0
acc_3617,0,0
acc_3618,1,0
acc_3619,1,0
acc_3620,0,0
acc_3621,1,0
acc_3622,0,0
acc_3623,1,0
acc_3624,1,0
acc_3625,0,0
acc_3626,0,0
acc_3627,1,0
acc_3628,0,0
acc_3629,0,0
acc_3630,0,0
acc_3631,1,0
acc_3632,0,0
acc_3633,1,0
acc_3634,0,0
acc_3635,0,0
acc_3636,0,0
acc_3637,1,0
acc_3638,1,0
acc_3639,0,0
acc_3640,1,1
acc_3641,1,0
acc_3642,1,0
acc_3643,0,0
acc_3644,1,0
acc_3645,1,0
acc_3646,1,0
acc_3647,0,0
acc_3648,0,0
acc_3649,0,0
acc_3650,0,0
acc_3651,1,0
acc_3652,0,0
acc_3653,1,0
acc_3654,1,0
acc_3655,0,1
acc_3656,1,0
acc_3657,1,0
acc_3658,0,0
acc_3659,1,1
acc_3660,1,0
acc_3661,0,0
acc_3662,0,0
acc_3663,0,1
acc_3664,1,0
acc_3665,0,0
acc_3666,1,0
acc_3667,0,0
acc_3668,0,0
acc_3669,0,0
acc_3670,0,0
acc_3671,1,0
acc_3672,0,0
acc_3673,1,0
acc_3674,0,0
acc_3675,1,0
acc_3676,0,0
acc_3677,1,0
acc_3678,1,0
acc_3679,0,0
acc_3680,0,0
acc_3681,0,0
acc_3682,0,0
acc_3683,0,0
acc_3684,1,0
acc_3685,0,0
acc_3686,1,0
acc_3687,1,0
acc_3688,0,0
acc_3689,0,1
acc_3690,1,1
acc_3691,0,0
acc_3692,1,0
acc_3693,0,0
acc_3694,1,0
acc_3695,0,0
acc_3696,0,0
acc_3697,0,0
acc_3698,0,1
acc_3699,1,0
acc_3700,1,0
acc_3701,0,0
acc_3702,0,1
acc_3703,0,0
acc_3704,0,0
acc_3705,1,0
acc_3706,1,0
acc_3707,0,0
acc_3708,0,0
acc_3709,0,1
acc_3710,1,0
acc_3711,0,0
acc_3712,1,0
acc_3713,0,0
acc_3714,1,1
acc_3715,0,0
acc_3716,0,0
acc_3717,1,0
acc_3718,1,0
acc_3719,0,1
acc_3720,1,0
acc_3721,0,0
acc_3722,0,0
acc_3723,0,0
acc_3724,1,0
acc_3725,0,0
acc_3726,0,0
acc_3727,0,0
acc_3728,0,0
acc_3729,1,0
acc_3730,0,0
acc_3731,0,0
acc_3732,0,0
acc_3733,0,0
acc_3734,0,0
acc_3735,0,0
acc_3736,0,0
acc_3737,0,0
acc_3738,1,0
acc_3739,0,0
acc_3740,1,0
acc_3741,1,0
acc_3742,0,0
acc_3743,0,1
acc_3744,1,0
acc_3745,1,0
acc_3746,1,0
acc_3747,1,0
acc_3748,1,0
acc_3749,0,0
acc_3750,1,0
acc_3751,1,0
acc_3752,0,0
acc_3753,0,0
acc_3754,0,0
acc_3755,1,0
acc_3756,1,0
acc_3757,1,1
acc_3758,0,0
acc_3759,0,0
acc_3760,1,0
acc_3761,0,0
acc_3762,0,0
acc_3763,0,0
acc_3764,0,0
acc_3765,1,0
acc_3766,0,0
acc_3767,1,0
acc_3768,0,0
acc_3769,0,0
acc_3770,1,0
acc_3771,0,0
acc_3772,1,0
acc_3773,0,0
acc_3774,1,0
acc_3775,0,0
acc_3776,0,0
acc_3777,0,0
acc_3778,1,0
acc_3779,0,0
acc_3780,1,0
acc_3781,1,1
acc_3782,0,0
acc_3783,1,0
acc_3784,0,0
acc_3785,1,0
acc_3786,1,0
acc_3787,0,0
acc_3788,0,0
acc_3789,1,0
acc_3790,1,0
acc_3791,0,0
acc_3792,1,0
acc_3793,0,0
acc_3794,0,0
acc_3795,1,0
acc_3796,0,0
acc_3797,0,0
acc_3798,1,0
acc_3799,0,0
acc_3800,0,0
acc_3801,0,0
acc_3802,0,0
acc_3803,1,0
acc_3804,0,0
acc_3805,0,0
acc_3806,1,0
acc_3807,1,0
acc_3808,0,1
acc_3809,0,0
acc_3810,1,0
acc_3811,0,0
acc_3812,0,0
acc_3813,1,1
acc_3814,0,0
acc_3815,0,0
acc_3816,1,0
acc_3817,1,0
acc_3818,0,1
acc_3819,1,0
acc_3820,0,0
acc_3821,0,0
acc_3822,0,0
acc_3823,0,0
acc_3824,0,0
acc_3825,0,0
acc_3826,1,1
acc_3827,0,0
acc_3828,1,0
acc_3829,0,0
acc_3830,0,0
acc_3831,1,0
acc_3832,1,0
acc_3833,0,1
acc_3834,0,0
acc_3835,0,0
acc_3836,1,0
acc_3837,0,0
acc_3838,0,0
acc_3839,1,0
acc_3840,0,0
acc_3841,1,0
acc_3842,1,0
acc_3843,0,0
acc_3844,0,0
acc_3845,0,0
acc_3846,1,0
acc_3847,0,0
acc_3848,0,0
acc_3849,0,0
acc_3850,1,0
acc_3851,1,0
acc_3852,1,0
acc_3853,0,1
acc_3854,0,0
acc_3855,0,0
acc_3856,0,0
acc_3857,0,0
acc_3858,0,0
acc_3859,0,0
acc_3860,0,0
acc_3861,0,0
acc_3862,1,0
acc_3863,0,0
acc_3864,0,0
acc_3865,0,1
acc_3866,0,0
acc_3867,0,0
acc_3868,1,0
acc_3869,0,0
acc_3870,0,0
acc_3871,0,0
acc_3872,0,1
acc_3873,0,0
acc_3874,0,0
acc_3875,1,0
acc_3876,0,0
acc_3877,1,0
acc_3878,1,0
acc_3879,1,0
acc_3880,1,0
acc_3881,0,0
acc_3882,0,0
acc_3883,0,0
acc_3884,0,0
acc_3885,1,0
acc_3886,0,0
acc_3887,1,0
acc_3888,0,0
acc_3889,0,0
acc_3890,1,0
acc_3891,0,0
acc_3892,1,0
acc_3893,0,0
acc_3894,1,0
acc_3895,0,0
acc_3896,1,0
acc_3897,0,0
acc_3898,0,0
acc_3899,0,0
acc_3900,0,0
acc_3901,1,0
acc_3902,0,0
acc_3903,0,0
acc_3904,0,0
acc_3905,1,0
acc_3906,0,0
acc_3907,0,0
acc_3908,0,0
acc_3909,0,0
acc_3910,1,0
acc_3911,1,1
acc_3912,1,1
acc_3913,0,0
acc_3914,1,0
acc_3915,1,0
acc_3916,0,0
acc_3917,0,0
acc_3918,0,0
acc_3919,0,0
acc_3920,0,0
acc_3921,0,0
acc_3922,0,0
acc_3923,1,0
acc_3924,0,0
acc_3925,1,0
acc_3926,0,0
acc_3927,0,0
acc_3928,1,0
acc_3929,1,0
acc_3930,1,0
acc_3931,0,0
acc_3932,0,0
acc_3933,0,0
acc_3934,0,0
acc_3935,0,0
acc_3936,0,0
acc_3937,1,1
acc_3938,0,0
acc_3939,1,0
acc_3940,0,0
acc_3941,0,0
acc_3942,0,0
acc_3943,1,0
acc_3944,0,0
acc_3945,1,0
acc_3946,0,0
acc_3947,0,0
acc_3948,0,0
acc_3949,1,0
acc_3950,0,0
acc_3951,0,0
acc_3952,1,0
acc_3953,0,0
acc_3954,1,0
acc_3955,1,0
acc_3956,0,0
acc_3957,1,1
acc_3958,0,1
acc_3959,1,0
acc_3960,1,0
acc_3961,0,0
acc_3962,1,0
acc_3963,0,0
acc_3964,1,0
acc_3965,0,0
acc_3966,0,0
acc_3967,1,0
acc_3968,0,0
acc_3969,0,0
acc_3970,1,0
acc_3971,1,0
acc_3972,0,0
acc_3973,0,0
acc_3974,1,0
acc_3975,1,0
acc_3976,0,0
acc_3977,1,0
acc_3978,0,0
acc_3979,1,0
acc_3980,0,0
acc_3981,0,0
acc_3982,0,0
acc_3983,1,0
acc_3984,1,0
acc_3985,1,0
acc_3986,1,0
acc_3987,0,0
acc_3988,0,0
acc_3989,1,1
acc_3990,1,0
acc_3991,1,0
acc_3992,0,0
acc_3993,0,0
acc_3994,0,0
acc_3995,0,0
acc_3996,1,1
acc_3997,1,0
acc_3998,0,0
acc_3999,1,0
acc_4000,1,0
acc_4001,1,0
acc_4002,1,0
acc_4003,1,0
acc_4004,1,0
acc_4005,1,1
acc_4006,1,1
acc_4007,0,0
acc_4008,0,0
acc_4009,0,0
acc_4010,1,0
acc_4011,0,0
acc_4012,0,1
acc_4013,1,0
acc_4014,1,0
acc_4015,1,0
acc_4016,0,1
acc_4017,0,0
acc_4018,0,0
acc_4019,0,0
acc_4020,0,0
acc_4021,1,0
acc_4022,0,0
acc_4023,0,0
acc_4024,0,0
acc_4025,1,0
acc_4026,0,0
acc_4027,0,0
acc_4028,1,0
acc_4029,1,0
acc_4030,1,0
acc_4031,0,0
acc_4032,1,0
acc_4033,1,0
acc_4034,0,0
acc_4035,1,1
acc_4036,1,0
acc_4037,0,0
acc_4038,0,0
acc_4039,0,0
acc_4040,0,1
acc_4041,0,0
acc_4042,0,1
acc_4043,0,0
acc_4044,0,0
acc_4045,1,0
acc_4046,1,0
acc_4047,0,0
acc_4048,0,0
acc_4049,0,0
acc_4050,0,0
acc_4051,1,0
acc_4052,1,0
acc_4053,1,1
acc_4054,1,0
acc_4055,0,0
acc_4056,1,0
acc_4057,1,0
acc_4058,0,0
acc_4059,0,0
acc_4060,0,0
acc_4061,0,1
acc_4062,1,0
acc_4063,0,0
acc_4064,0,0
acc_4065,0,0
acc_4066,1,0
acc_4067,1,0
acc_4068,1,0
acc_4069,0,0
acc_4070,0,0
acc_4071,0,0
acc_4072,0,0
acc_4073,0,1
acc_4074,0,0
acc_4075,0,0
acc_4076,0,1
acc_4077,0,0
acc_4078,1,0
acc_4079,1,0
acc_4080,0,0
acc_4081,1,1
acc_4082,0,0
acc_4083,0,0
acc_4084,0,0
acc_4085,1,0
acc_4086,1,0
acc_4087,1,0
acc_4088,1,1
acc_4089,1,0
acc_4090,0,0
acc_4091,0,0
acc_4092,0,1
acc_4093,1,0
acc_4094,1,0
acc_4095,0,0
acc_4096,1,0
acc_4097,0,0
acc_4098,1,0
acc_4099,1,0
acc_4100,0,0
acc_4101,0,0
acc_4102,0,0
acc_4103,0,0
acc_4104,1,0
acc_4105,0,1
acc_4106,1,0
acc_4107,0,0
acc_4108,0,1
acc_4109,0,0
acc_4110,0,0
acc_4111,1,0
acc_4112,1,0
acc_4113,0,0
acc_4114,1,0
acc_4115,1,0
acc_4116,0,0
acc_4117,0,0
acc_4118,0,0
acc_4119,0,0
acc_4120,1,0
acc_4121,0,0
acc_4122,0,0
acc_4123,1,0
acc_4124,1,0
acc_4125,0,0
acc_4126,0,0
acc_4127,0,0
acc_4128,1,0
acc_4129,0,0
acc_4130,1,0
acc_4131,0,0
acc_4132,0,0
acc_4133,1,0
acc_4134,0,0
acc_4135,1,1
acc_4136,0,0
acc_4137,0,0
acc_4138,0,0
acc_4139,1,0
acc_4140,0,0
acc_4141,1,0
acc_4142,0,0
acc_4143,1,0
acc_4144,0,1
acc_4145,1,0
acc_4146,0,0
acc_4147,0,0
acc_4148,1,1
acc_4149,1,0
acc_4150,0,0
acc_4151,0,0
acc_4152,1,1
acc_4153,1,0
acc_4154,1,0
acc_4155,1,0
acc_4156,0,0
acc_4157,1,0
acc_4158,1,0
acc_4159,0,0
acc_4160,0,0
acc_4161,0,0
acc_4162,0,0
acc_4163,0,0
acc_4164,1,0
acc_4165,0,0
acc_4166,0,0
acc_4167,0,0
acc_4168,0,0
acc_4169,1,0
acc_4170,1,0
acc_4171,0,0
acc_4172,0,0
acc_4173,0,1
acc_4174,1,1
acc_4175,1,0
acc_4176,0,1
acc_4177,0,0
acc_4178,0,0
acc_4179,1,0
acc_4180,1,0
acc_4181,0,0
acc_4182,1,0
acc_4183,0,0
acc_4184,0,0
acc_4185,0,0
acc_4186,0,0
acc_4187,1,0
acc_4188,0,0
acc_4189,0,0
acc_4190,0,0
acc_4191,0,0
